duration_sec,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,mood_cluster
-0.1126513264178117,-0.3113481149398392,0.12436009121162,1.6022590915304675,1.524274200031506,-1.5241629822243163,0.415793860515646,-1.620169569551971,0.9011740216726656,-0.8816467162834196,-0.7813224230514842,-0.0112169311954959,1.5099882441004486,0
-0.1135961730181332,1.074578897346378,-0.3134588618303895,1.4608901909017882,0.1393272920674258,-1.2664412451162042,-0.8916422660046107,-0.8735315933624671,-1.109663589884564,0.19299969897781,0.7618139179874293,-0.0112169311954959,-0.7157131347809916,1
-0.1130056438929323,-1.4893860753831236,0.8483126907299031,0.9712710716512396,0.5295991140124161,0.4718773929287347,-0.6852049828698334,-1.397288084494195,-1.109663589884564,1.2676461142390396,1.5230945128999605,-0.0112169311954959,1.41914328986039,1
-0.1130056438929323,0.693448968967668,0.4173885243499726,0.7471496438252838,0.0046317075023406,0.3876110721439477,-0.1966367461175267,-1.3982630035068977,0.9011740216726656,0.4616613027931174,1.0361492675054589,-0.0112169311954959,-1.669585154301609,0
-0.1119426914675707,-0.2074035890183728,0.1588340245220144,0.7023253582600927,0.201494484943619,1.018305390595035,-0.6852049828698334,-1.3930134395923477,0.9011740216726656,0.7303229066084248,-0.0063250606630521,-0.0112169311954959,-1.6241626771815796,2
-0.1112931094298497,-0.9696634457757924,-0.0135356420299578,-1.2216708990765703,1.4793756718431446,0.1437889343405428,-1.3733292599857578,-1.5459257370461836,-1.109663589884564,0.19299969897781,-1.203113022935454,-0.0112169311954959,0.6469611788198901,1
-0.1120607972926109,-0.553885342089927,-0.49617070837548,-0.9699652955181898,0.4052647282600297,0.9627069933762064,-0.341142844311871,-1.097762966283982,-1.109663589884564,1.2676461142390396,0.3503108937103857,-0.0112169311954959,-1.1245154288612562,1
-0.1120017443800908,-1.6279787766117453,0.6414690908675362,1.5884670036642548,1.5311816659066386,0.5914718619463193,-0.3067366304560747,-0.5037373124674838,-1.109663589884564,1.2676461142390396,-1.364285040777296,-0.0112169311954959,0.6015387016998608,1
-0.112178903117651,-0.9003670951614814,-0.5306446416858746,-1.1285743059796352,0.0046317075023406,0.7669543031682472,-1.5969696500484334,-0.7986128169248081,-1.109663589884564,1.2676461142390396,1.0361492675054589,-0.0112169311954959,0.1927364076195962,1
-0.1134190142805729,0.0697818134388705,-1.6096787543012203,1.312625246340002,1.4068472801542526,-0.5552450806920213,-0.8916422660046107,-1.245050730972229,0.9011740216726656,0.4616613027931174,-1.295701203397789,-0.0112169311954959,1.6462556754605369,0
-0.1115883739924501,1.66359787756802,-1.7372323075496798,-0.9423811197857644,1.5864413929076993,0.1660862082251772,-0.3445834656974507,-1.3980380221962752,0.9011740216726656,0.4616613027931174,-1.0213658538797596,-0.0112169311954959,-0.4886007491808447,0
-0.1077499346786443,-1.4893860753831236,-0.7236986682240834,1.6643234869284245,0.3707273988843668,1.609327936030604,0.6910435713620161,-1.622494376428415,0.9011740216726656,0.9989845104237324,-0.6784466669822234,-0.0112169311954959,1.555410721220478,2
-0.1078680405036845,0.7973934948891344,1.2964738237650308,-0.928589031919552,0.7575454878917908,1.1419539094098257,-0.7196111967256296,-1.097762966283982,0.9011740216726656,-1.150308320098727,-1.6386203902953251,-0.0112169311954959,1.6916781525805662,2
-0.1119426914675707,0.4162635665104247,0.8965761973644554,-0.5148263959331727,-1.0763867019559066,0.4675337681460138,-0.8572360521488145,-1.395788209090039,0.9011740216726656,-0.8816467162834196,-0.4041113174641943,-0.0112169311954959,1.0103409957801253,2
-0.1122970089426912,-0.8310707445471706,-0.18590530858193,-0.0665835402812618,1.6624235175341575,-0.8462679411343277,1.0351057099199783,-1.290571949488403,-1.109663589884564,-0.0756619048374974,0.9024107846154192,-0.0112169311954959,0.5561162245798313,1
-0.1121198502051309,0.7627453195819789,1.5481335369309102,0.7057733802266459,1.5864413929076993,0.683846282325519,1.3791678484779404,-1.0209693455911282,-1.109663589884564,-0.6129851124681123,-0.6167212133406668,-0.0112169311954959,0.0110464991394786,1
-0.1123560618552113,-1.2468488482330355,0.5380472909363533,-1.214774855143464,-0.8139029987008689,-1.4923097338176958,-1.1221638988384457,-0.8730066369710117,-1.109663589884564,1.536307718054347,-0.2566560670982537,-0.0112169311954959,-0.988247997501168,1
-0.1121198502051309,1.005282546732067,0.1312548778736989,0.8885185444539635,1.071835185210323,-1.3356496666542257,0.8940402331112135,-0.7986878106950164,0.9011740216726656,0.4616613027931174,-0.8190435336102133,-0.0112169311954959,-1.215360383101315,0
-0.107513723028564,1.525005176339398,0.9517344906610864,-0.1631281553447502,1.085650116960588,0.7490006540663336,0.4846062882272385,-1.0229191836165334,0.9011740216726656,0.4616613027931174,1.2761926983337335,-0.0112169311954959,1.6008331983405075,0
-0.1117655327300104,0.7627453195819789,1.5895022569033834,-0.2320885946758135,1.596802591720398,-1.5360355566304205,0.6910435713620161,-1.2459506562147231,-1.109663589884564,1.536307718054347,-1.6249036228194238,-0.0112169311954959,0.1927364076195962,1
-0.1060964531280818,0.2776708652818029,0.9517344906610864,0.7678377756246029,0.1980407520060527,0.4075917461444642,0.6910435713620161,-1.395788209090039,0.9011740216726656,-1.4189699239140343,-0.3355274800846869,-0.0112169311954959,1.0557634729001546,2
-0.1130056438929323,-0.9003670951614814,-0.9236474814243713,0.8023179952901345,0.7161006926409953,0.9511239939556172,1.162408701186424,-0.2707316684316471,0.9011740216726656,-0.8816467162834196,-0.2223641484085,-0.0112169311954959,0.4198487932197432,2
-0.1125922735052916,1.1092270726535332,0.6759430241779307,0.1161616239460557,-1.6289839719665122,-1.1679857500411952,0.3469814328040535,-1.3962381717112864,0.9011740216726656,-1.150308320098727,1.3790684544029947,-0.0112169311954959,-0.0343759779805507,0
-0.1084585696288854,-1.0736079716972584,0.1967553511634484,-0.3493213415386208,1.7349519092230496,1.0686914380745984,0.7254497852178119,-1.545700755735561,0.9011740216726656,0.7303229066084248,-0.956211208369228,-0.0112169311954959,1.0103409957801253,2
-0.1120017443800908,-0.0341627124825958,-0.4616967750650856,0.9574789837850268,0.5917663068886092,-1.6359389266330029,0.3469814328040535,-1.6239192580623647,0.9011740216726656,0.4616613027931174,0.0073917068128494,-0.0112169311954959,-1.669585154301609,0
-0.1118245856425305,-0.0341627124825958,1.1413411238682558,-0.0631355183147086,-1.1834524230204615,-0.0647050552300647,-0.6370362834717187,-1.2467755876870117,-1.109663589884564,1.536307718054347,-1.240834133494183,-0.0112169311954959,-1.1245154288612562,1
-0.1122379560301711,1.6982460528751755,0.7104169574883252,-1.1596065036786134,-1.1661837583326302,1.6406020344661951,1.4514208975751126,-1.2416010175426675,-1.109663589884564,1.536307718054347,1.5505280478517631,-0.0112169311954959,1.6462556754605369,1
-0.1110568977797693,-1.3161451988473465,-0.2755375351889556,0.4092434911030742,1.0442053217097926,1.4596176685194877,-1.4765479015531466,-1.2649990738475223,0.9011740216726656,0.4616613027931174,-0.5481373759611596,-0.0112169311954959,-0.3069108407007271,2
-0.1137142788431734,0.2776708652818029,-0.0135356420299578,-0.9699652955181898,-1.6704287672173077,1.2577839036157186,-0.341142844311871,-1.397588059575028,0.9011740216726656,0.4616613027931174,-1.192825447328528,-0.0112169311954959,0.3744263160997138,2
-0.1039114953648385,-0.9003670951614814,0.9241553440127708,1.61605117939668,-1.356139069898776,-0.9901867089351496,1.7232299870359031,-0.7222691588532036,0.9011740216726656,-0.8816467162834196,0.4943369522073508,-0.0112169311954959,1.6916781525805662,0
-0.1122379560301711,0.4509117418175801,1.1585780905234528,0.4575157986348185,-1.3872226663368723,1.2018959314113753,-0.3858709223244062,-1.2436258493382812,0.9011740216726656,-1.150308320098727,-0.6784466669822234,-0.0112169311954959,-0.2160658864606683,2
-0.1060964531280818,1.2478197738821548,-1.389045581114696,-0.3906976051372588,-0.996950844391882,-0.999163533486106,1.551198917756922,-0.1223939909604893,-1.109663589884564,1.536307718054347,0.3503108937103857,-0.0112169311954959,1.2828758585003015,1
-0.113478067193093,1.1092270726535332,1.5377913569377917,0.8816225005208572,0.5192379151997172,1.0698497380166574,0.5190125020830348,-0.4960879479062812,0.9011740216726656,1.2676461142390396,0.9812821976018526,-0.0112169311954959,0.6015387016998608,0
-0.1121198502051309,0.0697818134388705,0.8103913640884692,0.8195581051229003,0.3085602060081736,-1.2620976203334835,-0.9948609075719994,-1.169681991913325,0.9011740216726656,0.19299969897781,-0.0611921305666578,-0.0112169311954959,-0.5794457034209034,0
-0.1113521623423698,-1.1429043223115691,1.7101610234897642,1.6057071134970209,1.472468205968012,0.2358737797342279,1.3791678484779404,-1.249175388333662,0.9011740216726656,1.536307718054347,-1.192825447328528,-0.0112169311954959,-1.57874020006155,0
-0.1158992366064167,1.3517642998036212,1.5274491769446734,0.0885774482136304,-1.211082286520992,1.570235312986115,-1.0292671214277958,-1.396163177941078,0.9011740216726656,-1.4189699239140343,-1.0968080749972178,-0.0112169311954959,1.41914328986039,2
-0.1113521623423698,-0.1034590630969067,0.6759430241779307,-0.1907123310771755,-0.8173567316384353,-0.5231022572998858,1.1968149150422205,-0.6469754135645057,-1.109663589884564,1.2676461142390396,-1.1516751449008236,-0.0112169311954959,0.3744263160997138,1
-0.1115883739924501,1.525005176339398,0.5552842575915505,-1.3251115580731652,0.8818798736441771,0.630854059976323,0.3228970831049962,-0.8725566743497645,0.9011740216726656,0.4616613027931174,-0.1983598053256725,-0.0112169311954959,1.1920309042602428,0
-0.1132418555430126,1.2824679491893105,-0.0480095753403523,-0.3424252976055145,1.3930323484039877,0.9968768416669448,-0.4443614858792598,-0.8729316432008035,-1.109663589884564,0.19299969897781,1.5368112803758618,-0.0112169311954959,-1.57874020006155,1
-0.1134190142805729,1.2824679491893105,-1.575204820990826,-0.2251925507427071,-0.427084909693445,-1.4700124599330615,-0.3755490581676672,-0.8723316930391398,0.9011740216726656,0.7303229066084248,1.0361492675054589,-0.0112169311954959,0.3744263160997138,0
-0.1109387919547292,-1.3161451988473465,-1.3235451078249465,1.1712563457113223,-0.2164072005019016,-1.551672605848216,-1.063673335283592,-1.397963028426067,-1.109663589884564,0.7303229066084248,0.0759755441923565,-0.0112169311954959,0.3744263160997138,1
-0.1120017443800908,0.2430226899746474,1.0344719306060333,-0.6561952965618522,1.6002563246579644,0.1356808347461304,-1.246026268719312,-1.3963131654814946,0.9011740216726656,-1.4189699239140343,-1.1585335286387743,-0.0112169311954959,-1.57874020006155,2
-0.1073956172035238,0.3123190405889584,0.4346254910051698,1.0540235988485154,0.1151511615044618,1.0154096407398876,0.4502000743714423,-1.6215944511859206,0.9011740216726656,-1.150308320098727,0.0759755441923565,-0.0112169311954959,-0.3977557949407859,2
-0.1070412997284032,0.2083745146674923,-1.3476768611422227,1.1884964555440882,-1.3699540016490408,-1.113545652764426,-0.1931961247319472,-1.4731067861743463,0.9011740216726656,-1.150308320098727,0.8235393716289862,-0.0112169311954959,1.6916781525805662,0
-0.112178903117651,-0.7964225692400151,-0.8753839747898189,-1.473376502634951,-0.161147473500841,0.2266073801977564,0.7323310279889714,-1.098362916445646,0.9011740216726656,0.19299969897781,-0.5104162654024306,-0.0112169311954959,1.41914328986039,2
-0.1225131628086667,0.2430226899746474,-1.6889688009151276,0.5195801940327754,-1.128192696019401,-1.729182071968747,1.3791678484779404,-1.0952131780969154,0.9011740216726656,1.536307718054347,0.624646243228415,-0.0112169311954959,0.6923836559399196,0
-0.1114112152548899,-1.1429043223115691,-0.5651185749962688,0.0920254701801836,-0.1300638770627444,-0.94617131113691,-1.7173913985437204,-1.3954132402390005,-1.109663589884564,1.536307718054347,-0.1366343516841158,-0.0112169311954959,-0.0343759779805507,1
-0.1125922735052916,-1.5586824259974346,-1.3407820744801435,-0.521722439866279,-0.4236311767558787,-1.5919235288347635,0.2093565773808687,-1.2467005939168034,0.9011740216726656,0.4616613027931174,1.24190077964398,-0.0112169311954959,-0.8519805661410798,0
-0.1114112152548899,-0.138107238404062,-0.9443318414106078,-1.6802578206281409,-1.5668167790903194,1.212610205875421,-1.1324857629951843,-0.8730066369710117,-1.109663589884564,-0.3443235086528048,1.001857348815705,-0.0112169311954959,-0.4431782720608153,1
